Incident energy;xsec
2.44046E+05;2.57834E-03
2.44051E+05;2.57840E-03
2.44056E+05;2.57845E-03
2.44065E+05;2.57855E-03
2.44070E+05;2.57860E-03
2.44075E+05;2.57865E-03
2.44080E+05;2.57870E-03
2.44084E+05;2.57875E-03
2.44087E+05;2.57878E-03
2.44092E+05;2.57883E-03
2.44097E+05;2.57889E-03
2.44102E+05;2.57894E-03
2.44107E+05;2.57899E-03
2.44117E+05;2.57909E-03
2.44122E+05;2.57915E-03
2.44127E+05;2.57920E-03
2.44131E+05;2.57924E-03
2.44135E+05;2.57929E-03
2.44140E+05;2.57934E-03
2.44144E+05;2.57938E-03
2.44148E+05;2.57943E-03
2.44153E+05;2.57947E-03
2.44157E+05;2.57952E-03
2.44161E+05;2.57957E-03
2.44170E+05;2.57966E-03
2.44179E+05;2.57975E-03
2.44188E+05;2.57984E-03
2.44196E+05;2.57993E-03
2.44208E+05;2.58005E-03
2.44219E+05;2.58018E-03
2.44242E+05;2.58042E-03
2.44277E+05;2.58078E-03
2.44311E+05;2.58114E-03
2.44345E+05;2.58151E-03
2.44379E+05;2.58187E-03
2.44413E+05;2.58223E-03
2.44448E+05;2.58259E-03
2.44482E+05;2.58295E-03
2.44516E+05;2.58331E-03
2.44535E+05;2.58352E-03
2.44555E+05;2.58372E-03
2.44574E+05;2.58393E-03
2.44594E+05;2.58414E-03
2.44614E+05;2.58434E-03
2.44633E+05;2.58455E-03
2.44653E+05;2.58475E-03
2.44662E+05;2.58486E-03
2.44672E+05;2.58496E-03
2.44684E+05;2.58509E-03
2.44697E+05;2.58522E-03
2.44709E+05;2.58535E-03
2.44721E+05;2.58548E-03
2.44734E+05;2.58561E-03
2.44746E+05;2.58574E-03
2.44758E+05;2.58587E-03
2.44771E+05;2.58600E-03
2.44775E+05;2.58605E-03
2.44780E+05;2.58610E-03
2.44784E+05;2.58614E-03
2.44788E+05;2.58619E-03
2.44793E+05;2.58624E-03
2.44797E+05;2.58628E-03
2.44800E+05;2.58631E-03
2.44802E+05;2.58633E-03
2.44804E+05;2.58636E-03
2.44806E+05;2.58638E-03
2.44809E+05;2.58641E-03
2.44812E+05;2.58644E-03
2.44816E+05;2.58648E-03
2.44819E+05;2.58651E-03
2.44823E+05;2.58655E-03
2.44826E+05;2.58659E-03
2.44829E+05;2.58662E-03
2.44833E+05;2.58666E-03
2.44836E+05;2.58670E-03
2.44840E+05;2.58673E-03
2.44846E+05;2.58680E-03
2.44852E+05;2.58686E-03
2.44864E+05;2.58699E-03
2.44889E+05;2.58725E-03
2.44913E+05;2.58751E-03
2.44925E+05;2.58763E-03
2.44937E+05;2.58776E-03
2.44962E+05;2.58802E-03
2.44986E+05;2.58828E-03
2.45011E+05;2.58854E-03
2.45035E+05;2.58879E-03
2.45065E+05;2.58911E-03
2.45107E+05;2.58956E-03
2.45150E+05;2.59001E-03
2.45193E+05;2.59046E-03
2.45235E+05;2.59091E-03
2.45278E+05;2.59136E-03
2.45320E+05;2.59181E-03
2.45363E+05;2.59226E-03
2.45406E+05;2.59271E-03
2.45440E+05;2.59307E-03
2.45474E+05;2.59344E-03
2.45509E+05;2.59380E-03
2.45543E+05;2.59416E-03
2.45577E+05;2.59452E-03
2.45612E+05;2.59489E-03
2.45680E+05;2.59561E-03
2.45749E+05;2.59634E-03
2.45818E+05;2.59706E-03
2.45886E+05;2.59779E-03
2.45955E+05;2.59851E-03
2.45995E+05;2.59894E-03
2.46036E+05;2.59937E-03
2.46076E+05;2.59979E-03
2.46116E+05;2.60022E-03
2.46137E+05;2.60043E-03
2.46157E+05;2.60065E-03
2.46177E+05;2.60086E-03
2.46197E+05;2.60107E-03
2.46217E+05;2.60129E-03
2.46227E+05;2.60139E-03
2.46238E+05;2.60150E-03
2.46248E+05;2.60161E-03
2.46258E+05;2.60171E-03
2.46268E+05;2.60182E-03
2.46278E+05;2.60193E-03
2.46296E+05;2.60212E-03
2.46314E+05;2.60230E-03
2.46323E+05;2.60240E-03
2.46332E+05;2.60249E-03
2.46341E+05;2.60259E-03
2.46350E+05;2.60268E-03
2.46358E+05;2.60277E-03
2.46366E+05;2.60285E-03
2.46373E+05;2.60294E-03
2.46389E+05;2.60310E-03
2.46405E+05;2.60327E-03
2.46421E+05;2.60344E-03
2.46437E+05;2.60360E-03
2.46453E+05;2.60377E-03
2.46468E+05;2.60394E-03
2.46484E+05;2.60411E-03
2.46496E+05;2.60423E-03
2.46508E+05;2.60436E-03
2.46531E+05;2.60460E-03
2.46549E+05;2.60479E-03
2.46567E+05;2.60498E-03
2.46585E+05;2.60517E-03
2.46602E+05;2.60535E-03
2.46620E+05;2.60554E-03
2.46638E+05;2.60573E-03
2.46656E+05;2.60592E-03
2.46673E+05;2.60610E-03
2.46695E+05;2.60633E-03
2.46717E+05;2.60656E-03
2.46739E+05;2.60679E-03
2.46760E+05;2.60702E-03
2.46782E+05;2.60725E-03
2.46793E+05;2.60737E-03
2.46804E+05;2.60748E-03
2.46815E+05;2.60760E-03
2.46825E+05;2.60771E-03
2.46836E+05;2.60782E-03
2.46847E+05;2.60794E-03
2.46862E+05;2.60810E-03
2.46878E+05;2.60826E-03
2.46893E+05;2.60843E-03
2.46909E+05;2.60859E-03
2.46924E+05;2.60875E-03
2.46939E+05;2.60891E-03
2.46955E+05;2.60908E-03
2.46970E+05;2.60924E-03
2.46980E+05;2.60934E-03
2.46990E+05;2.60945E-03
2.47000E+05;2.60956E-03
2.47008E+05;2.60964E-03
2.47015E+05;2.60972E-03
2.47023E+05;2.60980E-03
2.47030E+05;2.60988E-03
2.47046E+05;2.61004E-03
2.47061E+05;2.61019E-03
2.47076E+05;2.61035E-03
2.47091E+05;2.61051E-03
2.47106E+05;2.61067E-03
2.47121E+05;2.61083E-03
2.47130E+05;2.61093E-03
2.47139E+05;2.61103E-03
2.47149E+05;2.61113E-03
2.47158E+05;2.61122E-03
2.47167E+05;2.61132E-03
2.47177E+05;2.61142E-03
2.47195E+05;2.61162E-03
2.47214E+05;2.61181E-03
2.47232E+05;2.61201E-03
2.47251E+05;2.61221E-03
2.47269E+05;2.61240E-03
2.47294E+05;2.61266E-03
2.47319E+05;2.61293E-03
2.47344E+05;2.61319E-03
2.47369E+05;2.61345E-03
2.47393E+05;2.61371E-03
2.47418E+05;2.61397E-03
2.47443E+05;2.61424E-03
2.47468E+05;2.61450E-03
2.47493E+05;2.61476E-03
2.47517E+05;2.61502E-03
2.47542E+05;2.61528E-03
2.47567E+05;2.61555E-03
2.47585E+05;2.61573E-03
2.47602E+05;2.61592E-03
2.47638E+05;2.61629E-03
2.47673E+05;2.61666E-03
2.47690E+05;2.61685E-03
2.47708E+05;2.61704E-03
2.47723E+05;2.61719E-03
2.47738E+05;2.61735E-03
2.47768E+05;2.61767E-03
2.47798E+05;2.61799E-03
2.47828E+05;2.61830E-03
2.47858E+05;2.61862E-03
2.47888E+05;2.61894E-03
2.47918E+05;2.61925E-03
2.47948E+05;2.61957E-03
2.47992E+05;2.62003E-03
2.48036E+05;2.62050E-03
2.48079E+05;2.62096E-03
2.48123E+05;2.62142E-03
2.48167E+05;2.62189E-03
2.48211E+05;2.62235E-03
2.48269E+05;2.62296E-03
2.48298E+05;2.62326E-03
2.48326E+05;2.62357E-03
2.48355E+05;2.62387E-03
2.48370E+05;2.62403E-03
2.48384E+05;2.62418E-03
2.48398E+05;2.62433E-03
2.48413E+05;2.62448E-03
2.48420E+05;2.62456E-03
2.48427E+05;2.62463E-03
2.48434E+05;2.62471E-03
2.48442E+05;2.62479E-03
2.48448E+05;2.62486E-03
2.48455E+05;2.62492E-03
2.48461E+05;2.62499E-03
2.48465E+05;2.62503E-03
2.48468E+05;2.62506E-03
2.48471E+05;2.62510E-03
2.48474E+05;2.62513E-03
2.48478E+05;2.62517E-03
2.48481E+05;2.62520E-03
2.48484E+05;2.62523E-03
2.48487E+05;2.62527E-03
2.48491E+05;2.62530E-03
2.48494E+05;2.62534E-03
2.48497E+05;2.62538E-03
2.48501E+05;2.62541E-03
2.48505E+05;2.62545E-03
2.48508E+05;2.62549E-03
2.48515E+05;2.62557E-03
2.48523E+05;2.62564E-03
2.48526E+05;2.62568E-03
2.48529E+05;2.62571E-03
2.48532E+05;2.62574E-03
2.48535E+05;2.62577E-03
2.48537E+05;2.62580E-03
2.48541E+05;2.62584E-03
2.48545E+05;2.62588E-03
2.48548E+05;2.62591E-03
2.48552E+05;2.62595E-03
2.48567E+05;2.62611E-03
2.48572E+05;2.62616E-03
2.48577E+05;2.62621E-03
2.48582E+05;2.62627E-03
2.48584E+05;2.62629E-03
2.48587E+05;2.62632E-03
2.48589E+05;2.62634E-03
2.48592E+05;2.62637E-03
2.48594E+05;2.62640E-03
2.48596E+05;2.62642E-03
2.48601E+05;2.62647E-03
2.48606E+05;2.62653E-03
2.48612E+05;2.62658E-03
2.48617E+05;2.62664E-03
2.48622E+05;2.62669E-03
2.48627E+05;2.62675E-03
2.48633E+05;2.62680E-03
2.48638E+05;2.62686E-03
2.48648E+05;2.62697E-03
2.48661E+05;2.62710E-03
2.48673E+05;2.62723E-03
2.48685E+05;2.62735E-03
2.48697E+05;2.62748E-03
2.48721E+05;2.62774E-03
2.48745E+05;2.62799E-03
2.48769E+05;2.62825E-03
2.48793E+05;2.62850E-03
2.48841E+05;2.62901E-03
2.48915E+05;2.62979E-03
2.48989E+05;2.63057E-03
2.49063E+05;2.63135E-03
2.49137E+05;2.63213E-03
2.49211E+05;2.63291E-03
2.49285E+05;2.63369E-03
2.49322E+05;2.63408E-03
2.49358E+05;2.63447E-03
2.49395E+05;2.63486E-03
2.49414E+05;2.63506E-03
2.49432E+05;2.63525E-03
2.49448E+05;2.63542E-03
2.49465E+05;2.63559E-03
2.49481E+05;2.63577E-03
2.49497E+05;2.63594E-03
2.49513E+05;2.63611E-03
2.49521E+05;2.63619E-03
2.49529E+05;2.63628E-03
2.49537E+05;2.63636E-03
2.49545E+05;2.63645E-03
2.49562E+05;2.63662E-03
2.49578E+05;2.63679E-03
2.49594E+05;2.63696E-03
2.49610E+05;2.63713E-03
2.49618E+05;2.63721E-03
2.49626E+05;2.63730E-03
2.49631E+05;2.63736E-03
2.49637E+05;2.63741E-03
2.49642E+05;2.63747E-03
2.49648E+05;2.63753E-03
2.49653E+05;2.63758E-03
2.49658E+05;2.63764E-03
2.49664E+05;2.63770E-03
2.49669E+05;2.63775E-03
2.49674E+05;2.63781E-03
2.49679E+05;2.63786E-03
2.49684E+05;2.63791E-03
2.49689E+05;2.63796E-03
2.49699E+05;2.63807E-03
2.49709E+05;2.63817E-03
2.49719E+05;2.63828E-03
2.49729E+05;2.63838E-03
2.49749E+05;2.63859E-03
2.49796E+05;2.63910E-03
2.49820E+05;2.63935E-03
2.49844E+05;2.63960E-03
2.49868E+05;2.63985E-03
2.49891E+05;2.64010E-03
2.49915E+05;2.64035E-03
2.49939E+05;2.64061E-03
2.49968E+05;2.64092E-03
2.49998E+05;2.64123E-03
2.50056E+05;2.64185E-03
2.50115E+05;2.64247E-03
2.50144E+05;2.64277E-03
2.50174E+05;2.64308E-03
2.50203E+05;2.64340E-03
2.50232E+05;2.64370E-03
2.50262E+05;2.64401E-03
2.50291E+05;2.64432E-03
2.50320E+05;2.64463E-03
2.50350E+05;2.64494E-03
2.50408E+05;2.64556E-03
2.50445E+05;2.64595E-03
2.50482E+05;2.64634E-03
2.50519E+05;2.64674E-03
2.50556E+05;2.64713E-03
2.50630E+05;2.64791E-03
2.50704E+05;2.64869E-03
2.50778E+05;2.64947E-03
2.50852E+05;2.65025E-03
2.50926E+05;2.65103E-03
2.51000E+05;2.65181E-03
2.51054E+05;2.65238E-03
2.51107E+05;2.65295E-03
2.51188E+05;2.65380E-03
2.51269E+05;2.65466E-03
2.51309E+05;2.65508E-03
2.51350E+05;2.65551E-03
2.51390E+05;2.65594E-03
2.51430E+05;2.65636E-03
2.51464E+05;2.65672E-03
2.51497E+05;2.65707E-03
2.51531E+05;2.65743E-03
2.51565E+05;2.65778E-03
2.51598E+05;2.65814E-03
2.51615E+05;2.65831E-03
2.51632E+05;2.65849E-03
2.51649E+05;2.65867E-03
2.51665E+05;2.65885E-03
2.51682E+05;2.65902E-03
2.51699E+05;2.65920E-03
2.51716E+05;2.65938E-03
2.51733E+05;2.65956E-03
2.51750E+05;2.65973E-03
2.51766E+05;2.65991E-03
2.51783E+05;2.66009E-03
2.51792E+05;2.66018E-03
2.51800E+05;2.66027E-03
2.51808E+05;2.66036E-03
2.51817E+05;2.66044E-03
2.51825E+05;2.66053E-03
2.51834E+05;2.66062E-03
2.51843E+05;2.66072E-03
2.51852E+05;2.66082E-03
2.51861E+05;2.66092E-03
2.51871E+05;2.66101E-03
2.51880E+05;2.66111E-03
2.51889E+05;2.66121E-03
2.51898E+05;2.66130E-03
2.51907E+05;2.66140E-03
2.51914E+05;2.66148E-03
2.51921E+05;2.66155E-03
2.51935E+05;2.66170E-03
2.51942E+05;2.66177E-03
2.51949E+05;2.66184E-03
2.51956E+05;2.66192E-03
2.51963E+05;2.66199E-03
2.51969E+05;2.66206E-03
2.51974E+05;2.66211E-03
2.51979E+05;2.66216E-03
2.51988E+05;2.66225E-03
2.51997E+05;2.66235E-03
2.52007E+05;2.66245E-03
2.52016E+05;2.66255E-03
2.52025E+05;2.66265E-03
2.52035E+05;2.66275E-03
2.52044E+05;2.66285E-03
2.52049E+05;2.66290E-03
2.52054E+05;2.66295E-03
2.52060E+05;2.66301E-03
2.52065E+05;2.66306E-03
2.52075E+05;2.66317E-03
2.52085E+05;2.66328E-03
2.52095E+05;2.66339E-03
2.52106E+05;2.66350E-03
2.52116E+05;2.66361E-03
2.52126E+05;2.66371E-03
2.52135E+05;2.66381E-03
2.52144E+05;2.66390E-03
2.52152E+05;2.66399E-03
2.52161E+05;2.66408E-03
2.52178E+05;2.66427E-03
2.52196E+05;2.66445E-03
2.52213E+05;2.66463E-03
2.52231E+05;2.66482E-03
2.52248E+05;2.66500E-03
2.52265E+05;2.66518E-03
2.52284E+05;2.66538E-03
2.52303E+05;2.66558E-03
2.52322E+05;2.66579E-03
2.52341E+05;2.66599E-03
2.52360E+05;2.66619E-03
2.52379E+05;2.66639E-03
2.52417E+05;2.66679E-03
2.52455E+05;2.66719E-03
2.52493E+05;2.66759E-03
2.52531E+05;2.66799E-03
2.52569E+05;2.66839E-03
2.52616E+05;2.66889E-03
2.52664E+05;2.66939E-03
2.52711E+05;2.66989E-03
2.52759E+05;2.67039E-03
2.52806E+05;2.67090E-03
2.52853E+05;2.67140E-03
2.52901E+05;2.67190E-03
2.52948E+05;2.67240E-03
2.53043E+05;2.67340E-03
2.53138E+05;2.67440E-03
2.53233E+05;2.67541E-03
2.53328E+05;2.67641E-03
2.53473E+05;2.67794E-03
2.53619E+05;2.67948E-03
2.53764E+05;2.68102E-03
2.53909E+05;2.68255E-03
2.54200E+05;2.68563E-03
2.54491E+05;2.68870E-03
2.54782E+05;2.69177E-03
2.55073E+05;2.69484E-03
2.55655E+05;2.70099E-03
2.55952E+05;2.70413E-03
2.56249E+05;2.70727E-03
2.56546E+05;2.71041E-03
2.56843E+05;2.71355E-03
2.57141E+05;2.71669E-03
2.57438E+05;2.71983E-03
2.57586E+05;2.72140E-03
2.57735E+05;2.72297E-03
2.57884E+05;2.72454E-03
2.57958E+05;2.72533E-03
2.58032E+05;2.72611E-03
2.58108E+05;2.72691E-03
2.58146E+05;2.72731E-03
2.58184E+05;2.72771E-03
2.58222E+05;2.72811E-03
2.58241E+05;2.72832E-03
2.58260E+05;2.72852E-03
2.58279E+05;2.72872E-03
2.58298E+05;2.72892E-03
2.58317E+05;2.72912E-03
2.58326E+05;2.72922E-03
2.58336E+05;2.72932E-03
2.58347E+05;2.72943E-03
2.58358E+05;2.72955E-03
2.58369E+05;2.72967E-03
2.58374E+05;2.72973E-03
2.58380E+05;2.72978E-03
2.58386E+05;2.72984E-03
2.58391E+05;2.72990E-03
2.58397E+05;2.72996E-03
2.58402E+05;2.73002E-03
2.58408E+05;2.73008E-03
2.58413E+05;2.73014E-03
2.58416E+05;2.73017E-03
2.58419E+05;2.73019E-03
2.58422E+05;2.73022E-03
2.58424E+05;2.73025E-03
2.58426E+05;2.73027E-03
2.58428E+05;2.73030E-03
2.58431E+05;2.73032E-03
2.58433E+05;2.73034E-03
2.58435E+05;2.73036E-03
2.58437E+05;2.73038E-03
2.58439E+05;2.73041E-03
2.58441E+05;2.73043E-03
2.58443E+05;2.73045E-03
2.58445E+05;2.73047E-03
2.58447E+05;2.73049E-03
2.58449E+05;2.73052E-03
2.58451E+05;2.73054E-03
2.58453E+05;2.73056E-03
2.58455E+05;2.73058E-03
2.58457E+05;2.73060E-03
2.58461E+05;2.73064E-03
2.58464E+05;2.73067E-03
2.58466E+05;2.73069E-03
2.58468E+05;2.73071E-03
2.58471E+05;2.73075E-03
2.58475E+05;2.73079E-03
2.58479E+05;2.73083E-03
2.58483E+05;2.73087E-03
2.58487E+05;2.73092E-03
2.58491E+05;2.73095E-03
2.58494E+05;2.73099E-03
2.58496E+05;2.73101E-03
2.58499E+05;2.73104E-03
2.58502E+05;2.73107E-03
2.58504E+05;2.73110E-03
2.58507E+05;2.73113E-03
2.58511E+05;2.73116E-03
2.58514E+05;2.73120E-03
2.58520E+05;2.73127E-03
2.58524E+05;2.73130E-03
2.58527E+05;2.73133E-03
2.58530E+05;2.73136E-03
2.58533E+05;2.73140E-03
2.58536E+05;2.73143E-03
2.58537E+05;2.73144E-03
2.58539E+05;2.73146E-03
2.58540E+05;2.73148E-03
2.58542E+05;2.73149E-03
2.58543E+05;2.73151E-03
2.58545E+05;2.73152E-03
2.58546E+05;2.73154E-03
2.58548E+05;2.73156E-03
2.58550E+05;2.73158E-03
2.58551E+05;2.73159E-03
2.58553E+05;2.73161E-03
2.58555E+05;2.73163E-03
2.58558E+05;2.73166E-03
2.58561E+05;2.73170E-03
2.58564E+05;2.73173E-03
2.58568E+05;2.73177E-03
2.58571E+05;2.73180E-03
2.58574E+05;2.73184E-03
2.58578E+05;2.73187E-03
2.58581E+05;2.73191E-03
2.58584E+05;2.73194E-03
2.58591E+05;2.73201E-03
2.58597E+05;2.73208E-03
2.58606E+05;2.73217E-03
2.58614E+05;2.73226E-03
2.58622E+05;2.73234E-03
2.58630E+05;2.73243E-03
2.58639E+05;2.73252E-03
2.58647E+05;2.73260E-03
2.58663E+05;2.73278E-03
2.58680E+05;2.73295E-03
2.58696E+05;2.73313E-03
2.58713E+05;2.73330E-03
2.58729E+05;2.73348E-03
2.58754E+05;2.73373E-03
2.58778E+05;2.73399E-03
2.58802E+05;2.73424E-03
2.58826E+05;2.73450E-03
2.58850E+05;2.73476E-03
2.58875E+05;2.73501E-03
2.58887E+05;2.73514E-03
2.58899E+05;2.73527E-03
2.58911E+05;2.73539E-03
2.58923E+05;2.73552E-03
2.58938E+05;2.73568E-03
2.58946E+05;2.73577E-03
2.58954E+05;2.73585E-03
2.58962E+05;2.73593E-03
2.58969E+05;2.73601E-03
2.58977E+05;2.73609E-03
2.58985E+05;2.73617E-03
2.58992E+05;2.73625E-03
2.58998E+05;2.73632E-03
2.59005E+05;2.73639E-03
2.59009E+05;2.73643E-03
2.59012E+05;2.73646E-03
2.59016E+05;2.73650E-03
2.59019E+05;2.73654E-03
2.59023E+05;2.73657E-03
2.59026E+05;2.73661E-03
2.59029E+05;2.73665E-03
2.59033E+05;2.73668E-03
2.59036E+05;2.73672E-03
2.59040E+05;2.73675E-03
2.59043E+05;2.73679E-03
2.59046E+05;2.73682E-03
2.59049E+05;2.73685E-03
2.59052E+05;2.73688E-03
2.59055E+05;2.73691E-03
2.59058E+05;2.73695E-03
2.59064E+05;2.73701E-03
2.59070E+05;2.73708E-03
2.59077E+05;2.73715E-03
2.59084E+05;2.73722E-03
2.59087E+05;2.73725E-03
2.59090E+05;2.73729E-03
2.59094E+05;2.73732E-03
2.59097E+05;2.73736E-03
2.59102E+05;2.73741E-03
2.59107E+05;2.73746E-03
2.59111E+05;2.73751E-03
2.59116E+05;2.73756E-03
2.59126E+05;2.73767E-03
2.59131E+05;2.73772E-03
2.59136E+05;2.73777E-03
2.59139E+05;2.73781E-03
2.59143E+05;2.73784E-03
2.59146E+05;2.73788E-03
2.59150E+05;2.73792E-03
2.59154E+05;2.73796E-03
2.59157E+05;2.73799E-03
2.59161E+05;2.73803E-03
2.59164E+05;2.73807E-03
2.59168E+05;2.73811E-03
2.59171E+05;2.73814E-03
2.59178E+05;2.73822E-03
2.59185E+05;2.73829E-03
2.59193E+05;2.73837E-03
2.59202E+05;2.73847E-03
2.59212E+05;2.73857E-03
2.59221E+05;2.73867E-03
2.59231E+05;2.73877E-03
2.59240E+05;2.73887E-03
2.59250E+05;2.73897E-03
2.59259E+05;2.73907E-03
2.59268E+05;2.73917E-03
2.59286E+05;2.73936E-03
2.59303E+05;2.73954E-03
2.59321E+05;2.73972E-03
2.59338E+05;2.73991E-03
2.59355E+05;2.74009E-03
2.59364E+05;2.74018E-03
2.59373E+05;2.74027E-03
2.59382E+05;2.74037E-03
2.59390E+05;2.74046E-03
2.59399E+05;2.74055E-03
2.59408E+05;2.74064E-03
2.59415E+05;2.74072E-03
2.59422E+05;2.74079E-03
2.59429E+05;2.74087E-03
2.59436E+05;2.74094E-03
2.59443E+05;2.74102E-03
2.59450E+05;2.74109E-03
2.59457E+05;2.74117E-03
2.59465E+05;2.74124E-03
2.59469E+05;2.74129E-03
2.59474E+05;2.74134E-03
2.59479E+05;2.74139E-03
2.59481E+05;2.74142E-03
2.59484E+05;2.74144E-03
2.59486E+05;2.74147E-03
2.59488E+05;2.74149E-03
2.59491E+05;2.74152E-03
2.59493E+05;2.74154E-03
2.59495E+05;2.74157E-03
2.59498E+05;2.74159E-03
2.59500E+05;2.74162E-03
2.59502E+05;2.74164E-03
2.59507E+05;2.74169E-03
2.59511E+05;2.74174E-03
2.59516E+05;2.74178E-03
2.59520E+05;2.74183E-03
2.59524E+05;2.74188E-03
2.59529E+05;2.74192E-03
2.59533E+05;2.74197E-03
2.59538E+05;2.74202E-03
2.59544E+05;2.74208E-03
2.59550E+05;2.74214E-03
2.59556E+05;2.74221E-03
2.59562E+05;2.74227E-03
2.59568E+05;2.74233E-03
2.59574E+05;2.74239E-03
2.59579E+05;2.74246E-03
2.59585E+05;2.74252E-03
2.59591E+05;2.74258E-03
2.59597E+05;2.74264E-03
2.59602E+05;2.74270E-03
2.59608E+05;2.74276E-03
2.59612E+05;2.74280E-03
2.59616E+05;2.74285E-03
2.59620E+05;2.74289E-03
2.59624E+05;2.74293E-03
2.59628E+05;2.74297E-03
2.59632E+05;2.74302E-03
2.59637E+05;2.74306E-03
2.59641E+05;2.74310E-03
2.59649E+05;2.74319E-03
2.59657E+05;2.74327E-03
2.59665E+05;2.74336E-03
2.59673E+05;2.74345E-03
2.59681E+05;2.74353E-03
2.59689E+05;2.74362E-03
2.59697E+05;2.74370E-03
2.59706E+05;2.74379E-03
2.59714E+05;2.74388E-03
2.59722E+05;2.74396E-03
2.59738E+05;2.74413E-03
2.59754E+05;2.74430E-03
2.59771E+05;2.74448E-03
2.59787E+05;2.74465E-03
2.59803E+05;2.74482E-03
2.59826E+05;2.74506E-03
2.59848E+05;2.74530E-03
2.59871E+05;2.74553E-03
2.59893E+05;2.74577E-03
2.59916E+05;2.74601E-03
2.59938E+05;2.74625E-03
2.59983E+05;2.74673E-03
2.60029E+05;2.74720E-03
2.60074E+05;2.74768E-03
2.60119E+05;2.74815E-03
2.60164E+05;2.74863E-03
2.60214E+05;2.74917E-03
2.60265E+05;2.74970E-03
2.60315E+05;2.75023E-03
2.60366E+05;2.75077E-03
2.60417E+05;2.75130E-03
2.60467E+05;2.75183E-03
2.60518E+05;2.75237E-03
2.60568E+05;2.75290E-03
2.60629E+05;2.75355E-03
2.60691E+05;2.75420E-03
2.60752E+05;2.75485E-03
2.60813E+05;2.75549E-03
2.60875E+05;2.75614E-03
2.60906E+05;2.75647E-03
2.60936E+05;2.75679E-03
2.60967E+05;2.75711E-03
2.60998E+05;2.75744E-03
2.61028E+05;2.75776E-03
2.61059E+05;2.75809E-03
2.61093E+05;2.75845E-03
2.61127E+05;2.75881E-03
2.61162E+05;2.75917E-03
2.61196E+05;2.75954E-03
2.61213E+05;2.75972E-03
2.61230E+05;2.75990E-03
2.61248E+05;2.76008E-03
2.61265E+05;2.76026E-03
2.61282E+05;2.76044E-03
2.61299E+05;2.76062E-03
2.61316E+05;2.76080E-03
2.61333E+05;2.76098E-03
2.61356E+05;2.76123E-03
2.61379E+05;2.76147E-03
2.61402E+05;2.76171E-03
2.61425E+05;2.76195E-03
2.61448E+05;2.76220E-03
2.61471E+05;2.76244E-03
2.61517E+05;2.76292E-03
2.61541E+05;2.76318E-03
2.61554E+05;2.76332E-03
2.61566E+05;2.76345E-03
2.61578E+05;2.76358E-03
2.61591E+05;2.76370E-03
2.61603E+05;2.76383E-03
2.61615E+05;2.76396E-03
2.61640E+05;2.76422E-03
2.61664E+05;2.76448E-03
2.61688E+05;2.76474E-03
2.61713E+05;2.76500E-03
2.61737E+05;2.76526E-03
2.61762E+05;2.76551E-03
2.61778E+05;2.76569E-03
2.61795E+05;2.76587E-03
2.61812E+05;2.76604E-03
2.61829E+05;2.76622E-03
2.61845E+05;2.76640E-03
2.61862E+05;2.76657E-03
2.61879E+05;2.76675E-03
2.61895E+05;2.76692E-03
2.61912E+05;2.76710E-03
2.61929E+05;2.76728E-03
2.61962E+05;2.76763E-03
2.61996E+05;2.76798E-03
2.62029E+05;2.76834E-03
2.62056E+05;2.76862E-03
2.62083E+05;2.76891E-03
2.62110E+05;2.76919E-03
2.62137E+05;2.76948E-03
2.62191E+05;2.77005E-03
2.62245E+05;2.77062E-03
2.62299E+05;2.77119E-03
2.62353E+05;2.77176E-03
2.62407E+05;2.77233E-03
2.62461E+05;2.77291E-03
2.62512E+05;2.77344E-03
2.62563E+05;2.77398E-03
2.62614E+05;2.77452E-03
2.62665E+05;2.77506E-03
2.62716E+05;2.77559E-03
2.62767E+05;2.77613E-03
2.62818E+05;2.77667E-03
2.62869E+05;2.77721E-03
2.62904E+05;2.77758E-03
2.62939E+05;2.77795E-03
2.62974E+05;2.77832E-03
2.63009E+05;2.77869E-03
2.63044E+05;2.77906E-03
2.63061E+05;2.77924E-03
2.63079E+05;2.77942E-03
2.63096E+05;2.77961E-03
2.63114E+05;2.77979E-03
2.63131E+05;2.77998E-03
2.63148E+05;2.78016E-03
2.63160E+05;2.78029E-03
2.63172E+05;2.78042E-03
2.63184E+05;2.78054E-03
2.63196E+05;2.78067E-03
2.63202E+05;2.78073E-03
2.63208E+05;2.78080E-03
2.63214E+05;2.78086E-03
2.63220E+05;2.78092E-03
2.63226E+05;2.78098E-03
2.63232E+05;2.78105E-03
2.63238E+05;2.78111E-03
2.63244E+05;2.78117E-03
2.63250E+05;2.78123E-03
2.63255E+05;2.78129E-03
2.63258E+05;2.78132E-03
2.63261E+05;2.78135E-03
2.63263E+05;2.78138E-03
2.63266E+05;2.78141E-03
2.63269E+05;2.78144E-03
2.63272E+05;2.78147E-03
2.63275E+05;2.78150E-03
2.63277E+05;2.78152E-03
2.63280E+05;2.78155E-03
2.63283E+05;2.78158E-03
2.63286E+05;2.78161E-03
2.63288E+05;2.78164E-03
2.63291E+05;2.78167E-03
2.63293E+05;2.78169E-03
2.63296E+05;2.78172E-03
2.63298E+05;2.78174E-03
2.63301E+05;2.78177E-03
2.63303E+05;2.78180E-03
2.63306E+05;2.78183E-03
2.63308E+05;2.78185E-03
2.63311E+05;2.78188E-03
2.63313E+05;2.78191E-03
2.63319E+05;2.78196E-03
2.63323E+05;2.78201E-03
2.63328E+05;2.78206E-03
