Incident energy [eV];Computed function [b]
7.412096E+05;1.251823E-03
7.412215E+05;1.251965E-03
7.412274E+05;1.252036E-03
7.412333E+05;1.252107E-03
7.412393E+05;1.252179E-03
7.412452E+05;1.252249E-03
7.412482E+05;1.252285E-03
7.412511E+05;1.252320E-03
7.412541E+05;1.252356E-03
7.412570E+05;1.252391E-03
7.412600E+05;1.252427E-03
7.412630E+05;1.252463E-03
7.412660E+05;1.252499E-03
7.412689E+05;1.252533E-03
7.412719E+05;1.252569E-03
7.412748E+05;1.252604E-03
7.412778E+05;1.252640E-03
7.412807E+05;1.252675E-03
7.412839E+05;1.252713E-03
7.412871E+05;1.252751E-03
7.412934E+05;1.252827E-03
7.413060E+05;1.252978E-03
7.413108E+05;1.253035E-03
7.413155E+05;1.253092E-03
7.413203E+05;1.253149E-03
7.413250E+05;1.253206E-03
7.413284E+05;1.253246E-03
7.413300E+05;1.253266E-03
7.413308E+05;1.253275E-03
7.413312E+05;1.253280E-03
7.413314E+05;1.253282E-03
7.413315E+05;1.253284E-03
7.413316E+05;1.253285E-03
7.413319E+05;1.253288E-03
7.413323E+05;1.253293E-03
7.413328E+05;1.253299E-03
7.413340E+05;1.253313E-03
7.413366E+05;1.253345E-03
7.413414E+05;1.253402E-03
7.413462E+05;1.253460E-03
7.413510E+05;1.253517E-03
7.413589E+05;1.253612E-03
7.413667E+05;1.253705E-03
7.413745E+05;1.253799E-03
7.413784E+05;1.253845E-03
7.413823E+05;1.253892E-03
7.413863E+05;1.253940E-03
7.413902E+05;1.253987E-03
7.413941E+05;1.254034E-03
7.413980E+05;1.254080E-03
7.414019E+05;1.254127E-03
7.414058E+05;1.254174E-03
7.414097E+05;1.254221E-03
7.414136E+05;1.254267E-03
7.414176E+05;1.254315E-03
7.414215E+05;1.254362E-03
7.414254E+05;1.254409E-03
7.414293E+05;1.254456E-03
7.414371E+05;1.254549E-03
7.414449E+05;1.254643E-03
7.414762E+05;1.255018E-03
7.416014E+05;1.256518E-03
7.418518E+05;1.259519E-03
7.421022E+05;1.262519E-03
7.423526E+05;1.265519E-03
7.425313E+05;1.267661E-03
7.427099E+05;1.269801E-03
7.428885E+05;1.271941E-03
7.430671E+05;1.274082E-03
7.432457E+05;1.276222E-03
7.434243E+05;1.278361E-03
7.436029E+05;1.280502E-03
7.437815E+05;1.282642E-03
7.439296E+05;1.284417E-03
7.440777E+05;1.286191E-03
7.442258E+05;1.287966E-03
7.443738E+05;1.289740E-03
7.445219E+05;1.291514E-03
7.446699E+05;1.293288E-03
7.448180E+05;1.295062E-03
7.449660E+05;1.296836E-03
7.451500E+05;1.299041E-03
7.452420E+05;1.300143E-03
7.453340E+05;1.301246E-03
7.454215E+05;1.302294E-03
7.454653E+05;1.302819E-03
7.455090E+05;1.303343E-03
7.455528E+05;1.303868E-03
7.455747E+05;1.304130E-03
7.455965E+05;1.304391E-03
7.456184E+05;1.304654E-03
7.456403E+05;1.304916E-03
7.456513E+05;1.305048E-03
7.456622E+05;1.305179E-03
7.456731E+05;1.305309E-03
7.456840E+05;1.305440E-03
7.456941E+05;1.305561E-03
7.457041E+05;1.305681E-03
7.457141E+05;1.305801E-03
7.457241E+05;1.305920E-03
7.457342E+05;1.306041E-03
7.457442E+05;1.306161E-03
7.457542E+05;1.306281E-03
7.457642E+05;1.306401E-03
7.457740E+05;1.306518E-03
7.457837E+05;1.306635E-03
7.457934E+05;1.306751E-03
7.458031E+05;1.306867E-03
7.458129E+05;1.306984E-03
7.458226E+05;1.307101E-03
7.458323E+05;1.307217E-03
7.458420E+05;1.307333E-03
7.458489E+05;1.307416E-03
7.458557E+05;1.307497E-03
7.458644E+05;1.307602E-03
7.458730E+05;1.307705E-03
7.458816E+05;1.307808E-03
7.458902E+05;1.307911E-03
7.459028E+05;1.308062E-03
7.459153E+05;1.308211E-03
7.459278E+05;1.308361E-03
7.459403E+05;1.308511E-03
7.459529E+05;1.308662E-03
7.459654E+05;1.308812E-03
7.459779E+05;1.308962E-03
7.459904E+05;1.309111E-03
7.460013E+05;1.309242E-03
7.460122E+05;1.309373E-03
7.460231E+05;1.309503E-03
7.460340E+05;1.309634E-03
7.460449E+05;1.309764E-03
7.460558E+05;1.309895E-03
7.460667E+05;1.310026E-03
7.460776E+05;1.310156E-03
7.460994E+05;1.310417E-03
7.461212E+05;1.310679E-03
7.461430E+05;1.310940E-03
7.461647E+05;1.311200E-03
7.461943E+05;1.311555E-03
7.462239E+05;1.311909E-03
7.462535E+05;1.312264E-03
7.462831E+05;1.312619E-03
7.463127E+05;1.312974E-03
7.463423E+05;1.313329E-03
7.464014E+05;1.314037E-03
7.464606E+05;1.314746E-03
7.465198E+05;1.315455E-03
7.465790E+05;1.316165E-03
7.466381E+05;1.316873E-03
7.467328E+05;1.318008E-03
7.468275E+05;1.319142E-03
7.469222E+05;1.320277E-03
7.470168E+05;1.321411E-03
7.471115E+05;1.322546E-03
7.472062E+05;1.323680E-03
7.473955E+05;1.325949E-03
7.475849E+05;1.328218E-03
7.477742E+05;1.330487E-03
7.479636E+05;1.332756E-03
7.481529E+05;1.335025E-03
7.483423E+05;1.337294E-03
7.485316E+05;1.339563E-03
7.487209E+05;1.341831E-03
7.489102E+05;1.344100E-03
7.491588E+05;1.347079E-03
7.494073E+05;1.350057E-03
7.496558E+05;1.353035E-03
7.499043E+05;1.356012E-03
7.501529E+05;1.358991E-03
7.504014E+05;1.361969E-03
7.506499E+05;1.364947E-03
7.507742E+05;1.366436E-03
7.508984E+05;1.367924E-03
7.510049E+05;1.369201E-03
7.511114E+05;1.370477E-03
7.512179E+05;1.371753E-03
7.513244E+05;1.373029E-03
7.514309E+05;1.374306E-03
7.515374E+05;1.375582E-03
7.515907E+05;1.376221E-03
7.516439E+05;1.376858E-03
7.516972E+05;1.377496E-03
7.517504E+05;1.378134E-03
7.517741E+05;1.378418E-03
7.517978E+05;1.378702E-03
7.518304E+05;1.379093E-03
7.518629E+05;1.379482E-03
7.518955E+05;1.379873E-03
7.519280E+05;1.380262E-03
7.519606E+05;1.380653E-03
7.519769E+05;1.380848E-03
7.519931E+05;1.381042E-03
7.520094E+05;1.381237E-03
7.520256E+05;1.381431E-03
7.520581E+05;1.381821E-03
7.520781E+05;1.382061E-03
7.520981E+05;1.382301E-03
7.521181E+05;1.382540E-03
7.521380E+05;1.382779E-03
7.521580E+05;1.383018E-03
7.521779E+05;1.383257E-03
7.521979E+05;1.383496E-03
7.522178E+05;1.383735E-03
7.522378E+05;1.383974E-03
7.522578E+05;1.384214E-03
7.522977E+05;1.384692E-03
7.523376E+05;1.385170E-03
7.523775E+05;1.385649E-03
7.524086E+05;1.386021E-03
7.524397E+05;1.386394E-03
7.525018E+05;1.387138E-03
7.525639E+05;1.387882E-03
7.526260E+05;1.388626E-03
7.526649E+05;1.389093E-03
7.527037E+05;1.389558E-03
7.527426E+05;1.390024E-03
7.527814E+05;1.390489E-03
7.528591E+05;1.391420E-03
7.529367E+05;1.392350E-03
7.530230E+05;1.393384E-03
7.531092E+05;1.394417E-03
7.531954E+05;1.395450E-03
7.532816E+05;1.396483E-03
7.533679E+05;1.397517E-03
7.534541E+05;1.398549E-03
7.535403E+05;1.399583E-03
7.536265E+05;1.400615E-03
7.537689E+05;1.402322E-03
7.539112E+05;1.404027E-03
7.540535E+05;1.405732E-03
7.541958E+05;1.407438E-03
7.543381E+05;1.409143E-03
7.544804E+05;1.410848E-03
7.546227E+05;1.412553E-03
7.547650E+05;1.414258E-03
7.550825E+05;1.418063E-03
7.554794E+05;1.422819E-03
7.558763E+05;1.427575E-03
7.562732E+05;1.432331E-03
7.566700E+05;1.437086E-03
7.569079E+05;1.439937E-03
7.571458E+05;1.442787E-03
7.573837E+05;1.445638E-03
7.576142E+05;1.448401E-03
7.577294E+05;1.449781E-03
7.578446E+05;1.451162E-03
7.579598E+05;1.452541E-03
7.580174E+05;1.453232E-03
7.580750E+05;1.453922E-03
7.581326E+05;1.454612E-03
7.581902E+05;1.455302E-03
7.582190E+05;1.455648E-03
7.582478E+05;1.455993E-03
7.582766E+05;1.456338E-03
7.583054E+05;1.456683E-03
7.583352E+05;1.457040E-03
7.583649E+05;1.457396E-03
7.583909E+05;1.457708E-03
7.584169E+05;1.458019E-03
7.584429E+05;1.458331E-03
7.584689E+05;1.458642E-03
7.584949E+05;1.458954E-03
7.585079E+05;1.459110E-03
7.585209E+05;1.459265E-03
7.585339E+05;1.459421E-03
7.585469E+05;1.459577E-03
7.585729E+05;1.459889E-03
7.585881E+05;1.460071E-03
7.586032E+05;1.460252E-03
7.586335E+05;1.460615E-03
7.586487E+05;1.460797E-03
7.586638E+05;1.460978E-03
7.586789E+05;1.461159E-03
7.586940E+05;1.461340E-03
7.587054E+05;1.461477E-03
7.587168E+05;1.461613E-03
7.587395E+05;1.461885E-03
7.587548E+05;1.462068E-03
7.587701E+05;1.462252E-03
7.588006E+05;1.462617E-03
7.588159E+05;1.462801E-03
7.588311E+05;1.462983E-03
7.588464E+05;1.463166E-03
7.588616E+05;1.463348E-03
7.588769E+05;1.463531E-03
7.588921E+05;1.463714E-03
7.589074E+05;1.463897E-03
7.589226E+05;1.464079E-03
7.589379E+05;1.464262E-03
7.589531E+05;1.464445E-03
7.589684E+05;1.464628E-03
7.589836E+05;1.464810E-03
7.590059E+05;1.465077E-03
7.590282E+05;1.465344E-03
7.590505E+05;1.465612E-03
7.590727E+05;1.465878E-03
7.590950E+05;1.466145E-03
7.591172E+05;1.466411E-03
7.591617E+05;1.466944E-03
7.592062E+05;1.467478E-03
7.592507E+05;1.468011E-03
7.592952E+05;1.468544E-03
7.593397E+05;1.469077E-03
7.593878E+05;1.469654E-03
7.594358E+05;1.470229E-03
7.595318E+05;1.471379E-03
7.596279E+05;1.472531E-03
7.597239E+05;1.473681E-03
7.598200E+05;1.474832E-03
7.599160E+05;1.475983E-03
7.601081E+05;1.478285E-03
7.603002E+05;1.480587E-03
7.604923E+05;1.482888E-03
7.606844E+05;1.485191E-03
7.608764E+05;1.487492E-03
7.611558E+05;1.490840E-03
7.614352E+05;1.494188E-03
7.617146E+05;1.497536E-03
7.619940E+05;1.500884E-03
7.622734E+05;1.504232E-03
7.624131E+05;1.505906E-03
7.625528E+05;1.507580E-03
7.626925E+05;1.509254E-03
7.627624E+05;1.510092E-03
7.628322E+05;1.510928E-03
7.629021E+05;1.511766E-03
7.629719E+05;1.512602E-03
7.630418E+05;1.513440E-03
7.630767E+05;1.513858E-03
7.631116E+05;1.514276E-03
7.631488E+05;1.514722E-03
7.631859E+05;1.515167E-03
7.632230E+05;1.515611E-03
7.632601E+05;1.516056E-03
7.632972E+05;1.516500E-03
7.633158E+05;1.516723E-03
7.633343E+05;1.516945E-03
7.633529E+05;1.517168E-03
7.633714E+05;1.517389E-03
7.633900E+05;1.517612E-03
7.634085E+05;1.517834E-03
7.634260E+05;1.518044E-03
7.634435E+05;1.518253E-03
7.634610E+05;1.518463E-03
7.634784E+05;1.518671E-03
7.634959E+05;1.518881E-03
7.635046E+05;1.518985E-03
7.635133E+05;1.519090E-03
7.635221E+05;1.519195E-03
7.635308E+05;1.519299E-03
7.635395E+05;1.519404E-03
7.635482E+05;1.519508E-03
7.635581E+05;1.519627E-03
7.635679E+05;1.519744E-03
7.635728E+05;1.519803E-03
7.635777E+05;1.519861E-03
7.635826E+05;1.519920E-03
7.635875E+05;1.519979E-03
7.635924E+05;1.520038E-03
7.635973E+05;1.520096E-03
7.636022E+05;1.520155E-03
7.636071E+05;1.520214E-03
7.636120E+05;1.520272E-03
7.636169E+05;1.520331E-03
7.636218E+05;1.520390E-03
7.636267E+05;1.520449E-03
7.636322E+05;1.520515E-03
7.636377E+05;1.520580E-03
7.636432E+05;1.520646E-03
7.636486E+05;1.520711E-03
7.636551E+05;1.520789E-03
7.636615E+05;1.520866E-03
7.636680E+05;1.520944E-03
7.636744E+05;1.521020E-03
7.636816E+05;1.521106E-03
7.636887E+05;1.521192E-03
7.636958E+05;1.521277E-03
7.637029E+05;1.521362E-03
7.637080E+05;1.521423E-03
7.637131E+05;1.521484E-03
7.637182E+05;1.521545E-03
7.637233E+05;1.521606E-03
7.637335E+05;1.521728E-03
7.637437E+05;1.521851E-03
7.637539E+05;1.521973E-03
7.637641E+05;1.522095E-03
7.637731E+05;1.522203E-03
7.637820E+05;1.522309E-03
7.637865E+05;1.522363E-03
7.637910E+05;1.522417E-03
7.637955E+05;1.522471E-03
7.637999E+05;1.522524E-03
7.638044E+05;1.522578E-03
7.638089E+05;1.522632E-03
7.638134E+05;1.522686E-03
7.638178E+05;1.522738E-03
7.638267E+05;1.522845E-03
7.638356E+05;1.522952E-03
7.638437E+05;1.523049E-03
7.638517E+05;1.523145E-03
7.638597E+05;1.523241E-03
7.638677E+05;1.523336E-03
7.638758E+05;1.523434E-03
7.638838E+05;1.523529E-03
7.638918E+05;1.523625E-03
7.638998E+05;1.523721E-03
7.639159E+05;1.523914E-03
7.639319E+05;1.524106E-03
7.639480E+05;1.524299E-03
7.639640E+05;1.524490E-03
7.639801E+05;1.524683E-03
7.639962E+05;1.524876E-03
7.640123E+05;1.525069E-03
7.640283E+05;1.525261E-03
7.640444E+05;1.525454E-03
7.640605E+05;1.525647E-03
7.640926E+05;1.526032E-03
7.641248E+05;1.526417E-03
7.641569E+05;1.526802E-03
7.641890E+05;1.527187E-03
7.642211E+05;1.527571E-03
7.642765E+05;1.528235E-03
7.643318E+05;1.528898E-03
7.643872E+05;1.529562E-03
7.644425E+05;1.530225E-03
7.644979E+05;1.530888E-03
7.645532E+05;1.531551E-03
7.646638E+05;1.532876E-03
7.647745E+05;1.534203E-03
7.648851E+05;1.535528E-03
7.649958E+05;1.536854E-03
7.651064E+05;1.538180E-03
7.652849E+05;1.540319E-03
7.654634E+05;1.542458E-03
7.656419E+05;1.544597E-03
7.658204E+05;1.546736E-03
7.659989E+05;1.548875E-03
7.660882E+05;1.549945E-03
7.661774E+05;1.551014E-03
7.662667E+05;1.552084E-03
7.663559E+05;1.553153E-03
7.664452E+05;1.554223E-03
7.665344E+05;1.555292E-03
7.665987E+05;1.556062E-03
7.666630E+05;1.556833E-03
7.667273E+05;1.557603E-03
7.667915E+05;1.558373E-03
7.668558E+05;1.559143E-03
7.669200E+05;1.559912E-03
7.669522E+05;1.560298E-03
7.669843E+05;1.560683E-03
7.670164E+05;1.561068E-03
7.670485E+05;1.561452E-03
7.670780E+05;1.561806E-03
7.671074E+05;1.562158E-03
7.671369E+05;1.562512E-03
7.671663E+05;1.562864E-03
7.671958E+05;1.563217E-03
7.672252E+05;1.563570E-03
7.672400E+05;1.563747E-03
7.672547E+05;1.563923E-03
7.672694E+05;1.564099E-03
7.672841E+05;1.564275E-03
7.672940E+05;1.564394E-03
7.673038E+05;1.564511E-03
7.673136E+05;1.564629E-03
7.673234E+05;1.564746E-03
7.673332E+05;1.564864E-03
7.673430E+05;1.564981E-03
7.673528E+05;1.565099E-03
7.673626E+05;1.565216E-03
7.673689E+05;1.565292E-03
7.673752E+05;1.565367E-03
7.673815E+05;1.565443E-03
7.673878E+05;1.565518E-03
7.673941E+05;1.565594E-03
7.674004E+05;1.565669E-03
7.674129E+05;1.565819E-03
7.674255E+05;1.565970E-03
7.674381E+05;1.566121E-03
7.674507E+05;1.566272E-03
7.674632E+05;1.566422E-03
7.674748E+05;1.566561E-03
7.674863E+05;1.566698E-03
7.675094E+05;1.566975E-03
7.675325E+05;1.567252E-03
7.675556E+05;1.567529E-03
7.675814E+05;1.567838E-03
7.676071E+05;1.568146E-03
7.676328E+05;1.568454E-03
7.676585E+05;1.568762E-03
7.676855E+05;1.569085E-03
7.677124E+05;1.569408E-03
7.677393E+05;1.569730E-03
7.677662E+05;1.570053E-03
7.677932E+05;1.570376E-03
7.678201E+05;1.570699E-03
7.678470E+05;1.571021E-03
7.678739E+05;1.571343E-03
7.678980E+05;1.571632E-03
7.679220E+05;1.571919E-03
7.679460E+05;1.572207E-03
7.679700E+05;1.572495E-03
7.679941E+05;1.572784E-03
7.680181E+05;1.573071E-03
7.680421E+05;1.573359E-03
7.680661E+05;1.573646E-03
7.681142E+05;1.574223E-03
7.681622E+05;1.574798E-03
7.682103E+05;1.575374E-03
7.682583E+05;1.575949E-03
7.683113E+05;1.576585E-03
7.683643E+05;1.577220E-03
7.684173E+05;1.577855E-03
7.684703E+05;1.578490E-03
7.685233E+05;1.579125E-03
7.685763E+05;1.579760E-03
7.686823E+05;1.581030E-03
7.687883E+05;1.582300E-03
7.688943E+05;1.583570E-03
7.690003E+05;1.584841E-03
7.691063E+05;1.586111E-03
7.692235E+05;1.587516E-03
7.693407E+05;1.588920E-03
7.695750E+05;1.591728E-03
7.698094E+05;1.594536E-03
7.700438E+05;1.597345E-03
7.705125E+05;1.602962E-03
7.709813E+05;1.608579E-03
7.712157E+05;1.611388E-03
7.714500E+05;1.614196E-03
7.716854E+05;1.617017E-03
7.719207E+05;1.619836E-03
7.721560E+05;1.622656E-03
7.723913E+05;1.625475E-03
7.726727E+05;1.628848E-03
7.729540E+05;1.632219E-03
7.735167E+05;1.638961E-03
7.737981E+05;1.642333E-03
7.740794E+05;1.645704E-03
7.743607E+05;1.649075E-03
7.746420E+05;1.652446E-03
7.749234E+05;1.655818E-03
7.752047E+05;1.659189E-03
7.757673E+05;1.665931E-03
7.760487E+05;1.669302E-03
7.763300E+05;1.672673E-03
7.768926E+05;1.679415E-03
7.773115E+05;1.684435E-03
7.778614E+05;1.691024E-03
7.781364E+05;1.694319E-03
7.784113E+05;1.697614E-03
7.785488E+05;1.699261E-03
7.786863E+05;1.700909E-03
7.788238E+05;1.702557E-03
7.789612E+05;1.704203E-03
7.790987E+05;1.705851E-03
7.792362E+05;1.707498E-03
7.793737E+05;1.709146E-03
7.795111E+05;1.710793E-03
7.796093E+05;1.711969E-03
7.797075E+05;1.713146E-03
7.798057E+05;1.714323E-03
7.799038E+05;1.715498E-03
7.800020E+05;1.716675E-03
7.801002E+05;1.717852E-03
7.801984E+05;1.719028E-03
7.802475E+05;1.719617E-03
7.802965E+05;1.720204E-03
7.803699E+05;1.721084E-03
7.804432E+05;1.721962E-03
7.805165E+05;1.722840E-03
7.805898E+05;1.723719E-03
7.806631E+05;1.724597E-03
7.806998E+05;1.725037E-03
7.807364E+05;1.725475E-03
7.807731E+05;1.725915E-03
7.808097E+05;1.726354E-03
7.808464E+05;1.726793E-03
7.808830E+05;1.727232E-03
7.809380E+05;1.727891E-03
7.809930E+05;1.728550E-03
7.810480E+05;1.729209E-03
7.811030E+05;1.729868E-03
7.811580E+05;1.730527E-03
7.812130E+05;1.731187E-03
7.812680E+05;1.731846E-03
7.813230E+05;1.732505E-03
7.814015E+05;1.733446E-03
7.814800E+05;1.734386E-03
7.815585E+05;1.735327E-03
7.816369E+05;1.736266E-03
7.817154E+05;1.737207E-03
7.817938E+05;1.738146E-03
7.818723E+05;1.739087E-03
7.819507E+05;1.740026E-03
7.820126E+05;1.740768E-03
7.820745E+05;1.741510E-03
7.821364E+05;1.742252E-03
7.821982E+05;1.742992E-03
7.822601E+05;1.743734E-03
7.823220E+05;1.744476E-03
7.824457E+05;1.745958E-03
7.825695E+05;1.747442E-03
7.826932E+05;1.748924E-03
7.828170E+05;1.750408E-03
7.829407E+05;1.751890E-03
7.830863E+05;1.753635E-03
7.832319E+05;1.755379E-03
7.833775E+05;1.757124E-03
7.835231E+05;1.758869E-03
7.836687E+05;1.760614E-03
7.838143E+05;1.762359E-03
7.841055E+05;1.765848E-03
7.843967E+05;1.769337E-03
7.846879E+05;1.772826E-03
7.852702E+05;1.779804E-03
7.856197E+05;1.783992E-03
7.859691E+05;1.788179E-03
7.866679E+05;1.796553E-03
7.873668E+05;1.804928E-03
7.880656E+05;1.813302E-03
7.887936E+05;1.822025E-03
7.895216E+05;1.830749E-03
7.898856E+05;1.835111E-03
7.902496E+05;1.839473E-03
7.909775E+05;1.848195E-03
7.917055E+05;1.856919E-03
7.920695E+05;1.861281E-03
7.924334E+05;1.865642E-03
7.927974E+05;1.870004E-03
7.931614E+05;1.874366E-03
7.935254E+05;1.878727E-03
7.938893E+05;1.883088E-03
7.940859E+05;1.885443E-03
7.942824E+05;1.887798E-03
7.944790E+05;1.890154E-03
7.946755E+05;1.892508E-03
7.947738E+05;1.893686E-03
7.948721E+05;1.894864E-03
7.949704E+05;1.896042E-03
7.950686E+05;1.897219E-03
7.951669E+05;1.898397E-03
7.952652E+05;1.899575E-03
7.953635E+05;1.900753E-03
7.954617E+05;1.901930E-03
7.955382E+05;1.902846E-03
7.956146E+05;1.903762E-03
7.956911E+05;1.904679E-03
7.957675E+05;1.905594E-03
7.958440E+05;1.906511E-03
7.958822E+05;1.906969E-03
7.959204E+05;1.907427E-03
7.959586E+05;1.907884E-03
7.959968E+05;1.908342E-03
7.960350E+05;1.908800E-03
7.960732E+05;1.909257E-03
7.961169E+05;1.909781E-03
7.961388E+05;1.910044E-03
7.961606E+05;1.910305E-03
7.961825E+05;1.910567E-03
7.962043E+05;1.910828E-03
7.962261E+05;1.911090E-03
7.962370E+05;1.911220E-03
7.962479E+05;1.911351E-03
7.962580E+05;1.911472E-03
7.962680E+05;1.911592E-03
7.962780E+05;1.911712E-03
7.962880E+05;1.911832E-03
7.962980E+05;1.911951E-03
7.963080E+05;1.912071E-03
7.963180E+05;1.912191E-03
7.963280E+05;1.912311E-03
7.963380E+05;1.912431E-03
7.963480E+05;1.912550E-03
7.963580E+05;1.912670E-03
7.963680E+05;1.912790E-03
7.963780E+05;1.912910E-03
7.963880E+05;1.913030E-03
7.963980E+05;1.913149E-03
7.964080E+05;1.913269E-03
7.964174E+05;1.913382E-03
7.964267E+05;1.913493E-03
7.964361E+05;1.913606E-03
7.964454E+05;1.913717E-03
7.964548E+05;1.913830E-03
7.964641E+05;1.913942E-03
7.964828E+05;1.914166E-03
7.965015E+05;1.914390E-03
7.965202E+05;1.914614E-03
7.965389E+05;1.914838E-03
7.965576E+05;1.915062E-03
7.965841E+05;1.915380E-03
7.966106E+05;1.915697E-03
7.966371E+05;1.916015E-03
7.966635E+05;1.916331E-03
7.966900E+05;1.916649E-03
7.967165E+05;1.916966E-03
7.967430E+05;1.917284E-03
7.967695E+05;1.917601E-03
7.968033E+05;1.918006E-03
7.968371E+05;1.918411E-03
7.968709E+05;1.918816E-03
7.969047E+05;1.919221E-03
7.969385E+05;1.919626E-03
7.969723E+05;1.920031E-03
7.970061E+05;1.920436E-03
7.970399E+05;1.920841E-03
7.970678E+05;1.921176E-03
7.970957E+05;1.921510E-03
7.971236E+05;1.921844E-03
7.971515E+05;1.922179E-03
7.971794E+05;1.922513E-03
7.972073E+05;1.922847E-03
7.972630E+05;1.923515E-03
7.973188E+05;1.924184E-03
7.973746E+05;1.924852E-03
7.974304E+05;1.925521E-03
7.974861E+05;1.926188E-03
7.975419E+05;1.926857E-03
7.975977E+05;1.927526E-03
7.976535E+05;1.928195E-03
7.977092E+05;1.928862E-03
7.977650E+05;1.929530E-03
7.978207E+05;1.930198E-03
7.979322E+05;1.931534E-03
7.980438E+05;1.932872E-03
7.981553E+05;1.934207E-03
7.982668E+05;1.935543E-03
7.983783E+05;1.936880E-03
7.985192E+05;1.938568E-03
7.986601E+05;1.940256E-03
7.988010E+05;1.941945E-03
7.989419E+05;1.943633E-03
7.992237E+05;1.947010E-03
7.995055E+05;1.950387E-03
7.998813E+05;1.954890E-03
8.002570E+05;1.959392E-03
8.006327E+05;1.963894E-03
8.010084E+05;1.968396E-03
8.013842E+05;1.972899E-03
8.015721E+05;1.975151E-03
8.017599E+05;1.977402E-03
8.019478E+05;1.979653E-03
8.021356E+05;1.981904E-03
8.023235E+05;1.984155E-03
8.025113E+05;1.986406E-03
8.027411E+05;1.989159E-03
8.029708E+05;1.991912E-03
8.032005E+05;1.994664E-03
8.034302E+05;1.997416E-03
8.038896E+05;2.002922E-03
8.041193E+05;2.005675E-03
8.043490E+05;2.008427E-03
8.044868E+05;2.010078E-03
8.047133E+05;2.012792E-03
8.049397E+05;2.015506E-03
8.053926E+05;2.020933E-03
8.056191E+05;2.023647E-03
8.058455E+05;2.026359E-03
8.060720E+05;2.029073E-03
8.062984E+05;2.031787E-03
8.064608E+05;2.033733E-03
8.068639E+05;2.038563E-03
8.070655E+05;2.040979E-03
8.072670E+05;2.043394E-03
8.074686E+05;2.045810E-03
8.076701E+05;2.048224E-03
8.080732E+05;2.053054E-03
8.084763E+05;2.057885E-03
8.086779E+05;2.060301E-03
8.088794E+05;2.062715E-03
8.092825E+05;2.067545E-03
8.096855E+05;2.072375E-03
8.098818E+05;2.074727E-03
8.100780E+05;2.077078E-03
8.102743E+05;2.079430E-03
8.104705E+05;2.081781E-03
8.106668E+05;2.084134E-03
8.108630E+05;2.086485E-03
8.110348E+05;2.088543E-03
8.111207E+05;2.089573E-03
8.112065E+05;2.090601E-03
8.112924E+05;2.091630E-03
8.113353E+05;2.092144E-03
8.113782E+05;2.092658E-03
8.114212E+05;2.093174E-03
8.114641E+05;2.093688E-03
8.115070E+05;2.094202E-03
8.115285E+05;2.094459E-03
8.115499E+05;2.094716E-03
8.115803E+05;2.095080E-03
8.116107E+05;2.095444E-03
8.116411E+05;2.095809E-03
8.116563E+05;2.095991E-03
8.116715E+05;2.096173E-03
8.116892E+05;2.096385E-03
8.117068E+05;2.096596E-03
8.117244E+05;2.096807E-03
8.117420E+05;2.097018E-03
8.117597E+05;2.097230E-03
8.117773E+05;2.097441E-03
8.117949E+05;2.097652E-03
8.118125E+05;2.097863E-03
8.118262E+05;2.098027E-03
8.118399E+05;2.098191E-03
8.118673E+05;2.098519E-03
8.118810E+05;2.098683E-03
8.118947E+05;2.098848E-03
8.119084E+05;2.099012E-03
8.119221E+05;2.099176E-03
8.119305E+05;2.099277E-03
8.119388E+05;2.099376E-03
8.119554E+05;2.099575E-03
8.119721E+05;2.099775E-03
8.119887E+05;2.099974E-03
8.120054E+05;2.100174E-03
8.120220E+05;2.100373E-03
8.120386E+05;2.100572E-03
8.120552E+05;2.100771E-03
8.120655E+05;2.100894E-03
8.120758E+05;2.101018E-03
8.120861E+05;2.101141E-03
8.120963E+05;2.101264E-03
8.121066E+05;2.101387E-03
8.121168E+05;2.101509E-03
8.121373E+05;2.101755E-03
8.121579E+05;2.102002E-03
8.121784E+05;2.102247E-03
8.121989E+05;2.102493E-03
8.122194E+05;2.102739E-03
8.122444E+05;2.103038E-03
8.122693E+05;2.103337E-03
8.122942E+05;2.103635E-03
8.123191E+05;2.103933E-03
8.123441E+05;2.104233E-03
8.123690E+05;2.104531E-03
8.124188E+05;2.105128E-03
8.124687E+05;2.105726E-03
8.125185E+05;2.106322E-03
8.125684E+05;2.106920E-03
8.126182E+05;2.107517E-03
8.127062E+05;2.108572E-03
8.127942E+05;2.109626E-03
8.128822E+05;2.110681E-03
8.129701E+05;2.111735E-03
8.131461E+05;2.113843E-03
8.133220E+05;2.115951E-03
8.135566E+05;2.118762E-03
8.137912E+05;2.121574E-03
8.140258E+05;2.124385E-03
8.142603E+05;2.127195E-03
8.144223E+05;2.129136E-03
8.145843E+05;2.131077E-03
8.147463E+05;2.133018E-03
8.149083E+05;2.134959E-03
8.150703E+05;2.136901E-03
8.152323E+05;2.138842E-03
8.153133E+05;2.139813E-03
8.153943E+05;2.140783E-03
8.154753E+05;2.141755E-03
8.155563E+05;2.142725E-03
8.156466E+05;2.143807E-03
8.157368E+05;2.144888E-03
8.158270E+05;2.145969E-03
8.159172E+05;2.147050E-03
8.160976E+05;2.149211E-03
8.161878E+05;2.150292E-03
8.162780E+05;2.151373E-03
8.163512E+05;2.152250E-03
8.164243E+05;2.153126E-03
8.164986E+05;2.154017E-03
8.165728E+05;2.154906E-03
